"","(Intercept)","distribution","FAL_L","FL_L","FTL_L","HH","INF","s(temp, by = distribution)","SFT_L","substrate","SVL","TAL","TL_L","TRL","df","logLik","AICc","delta","weight"
"1788",-1.24376606084022,"+",0.721304488842907,NA,-0.548057867349315,-0.301277130882723,0.00494251221104751,"+",0.066796248845897,NA,0.0562317909709252,-0.00384380069116636,NA,NA,15,-233.440236279228,499.997355675338,7.3104677754892,0.000690042280725631
"5064",-2.80810300579943,"+",0.593609889414086,-0.513169478303977,NA,NA,NA,"+",0.138806420190453,"+",0.0673365338428717,NA,NA,0.0458770164015385,14,-234.660879493818,500.03143640699,7.34454850714098,0.000678383326370547
"742",-2.61558039528959,"+",NA,-0.253832008395465,NA,NA,0.0639935666124759,"+",0.162553625196549,NA,0.0490557020429038,NA,NA,NA,12,-237.036718738204,500.060698622904,7.37381072305516,0.000668530084382202
"7020",-0.316219270228891,"+",0.912451278461777,NA,-0.58922707601743,NA,0.149944729538692,"+",NA,"+",0.0597116937980482,NA,-0.252846407887233,0.10116631235787,15,-233.487496917216,500.091876951316,7.40498905146706,0.000658189072410629
"768",-1.59671766083326,"+",0.743298852833688,-0.165474363891009,-0.564569707379219,-0.29520175218123,0.0200459340454464,"+",0.0883891580372593,NA,0.0558004592134062,NA,NA,NA,15,-233.487560113615,500.092003344113,7.4051154442642,0.000658147478545979
"2784",-1.46161289652182,"+",0.760207865199805,-0.163758763596809,-0.553583537065231,-0.29426467122095,NA,"+",0.08043066582397,NA,0.056048982000748,NA,-0.0295600608445977,NA,15,-233.488068880109,500.093020877102,7.40613297725258,0.000657812720324762
"1000",-2.84073006335765,"+",0.587238717370446,-0.531033001720914,NA,NA,0.0303952989426087,"+",0.135730258253698,"+",0.068559524143986,NA,NA,NA,14,-234.698116168008,500.10590975537,7.41902185552101,0.000653587116733871
"2008",-1.35487043770402,"+",0.630185241283178,-0.417438924103549,NA,-0.372953223789069,NA,"+",0.0462400372385916,"+",0.0687529684546182,-0.0071058250871246,NA,NA,15,-233.498527003755,500.113937124393,7.42704922454448,0.00065096908174425
"5076",-0.841724758138437,"+",0.455629972710449,NA,NA,-0.745926951841475,NA,"+",0.0418090910589615,"+",0.0582386689509095,NA,NA,0.204530262868664,14,-234.70474621267,500.119169844696,7.43228194484686,0.000649268138289746
"2776",-1.02730548961935,"+",0.574608859025351,-0.402402382265477,NA,-0.418287473964369,NA,"+",0.040482483878192,NA,0.0636457262514274,NA,-0.0884574861902713,NA,14,-234.711751734482,500.133180888318,7.44629298846951,0.000644735571221468
"3708",-0.192668442505092,"+",0.774239713134696,NA,-0.500744805965306,-0.330694134058546,-0.00478329611431123,"+",NA,NA,0.0582449407717912,-0.00441511278364207,-0.0853161587276789,NA,15,-233.508930516475,500.134744149833,7.44785624998406,0.000644231822966904
"7762",0.191419773943577,"+",NA,NA,NA,-0.801315249612974,NA,"+",NA,NA,0.0469859143552093,-0.00620404072049838,0.144922291912065,0.147024933965983,13,-235.906533954944,500.146401243222,7.45951334337281,0.000640487809383022
"2898",0.00464032646766226,"+",NA,NA,NA,-0.625480341956887,NA,"+",NA,"+",0.0501520656388671,NA,0.034117957682338,NA,12,-237.079758989001,500.146779124499,7.45989122465051,0.000640366806638669
"882",-0.00110510793728546,"+",NA,NA,NA,-0.5890683646487,0.022430616809779,"+",NA,"+",0.0499652669734574,NA,NA,NA,12,-237.083550465608,500.154362077713,7.46747417786401,0.000637943467790852
"5730",0.050835706262606,"+",NA,NA,NA,NA,0.199849323726387,"+",NA,NA,0.0500390224067199,-0.00657802719752908,NA,0.140081668560856,12,-237.087006982808,500.161275112113,7.47438721226365,0.000635742211753223
"2680",-0.360487962318378,"+",0.618290355278316,-0.390882203874935,NA,-0.456198579223941,-0.0371123676963008,"+",NA,NA,0.0643250583702571,NA,-0.129792975038841,NA,14,-234.730046686589,500.169770792532,7.48288289268305,0.000633047408023073
"1904",-0.492098740893718,"+",0.824468378546939,-0.24142566823014,-0.444992128951963,NA,0.0487247960398019,"+",NA,"+",0.0655816331684964,-0.00565937246017993,NA,NA,15,-233.530199625282,500.177282367448,7.490394467599,0.000630674275787464
"4848",-2.19312130395586,"+",0.729685171611618,-0.147527475760562,-0.581662524510727,NA,0.178045906979561,"+",0.127305028243139,NA,0.0543574002165372,NA,NA,0.130428510525451,15,-233.534457641253,500.185798399389,7.49891049953976,0.000627994563825971
"5736",-0.411473306677958,"+",0.591026198001678,-0.341068300032615,NA,NA,0.0811957973797544,"+",NA,NA,0.0667208477755223,-0.00763983084655287,NA,0.085319214189548,14,-234.739383766436,500.188444952227,7.50155705237819,0.000627164103014052
"760",-1.35064744837423,"+",0.531490937463298,-0.418941052385935,NA,-0.472498711903462,-0.0321867323706242,"+",0.0618420310289507,NA,0.0630285558177935,NA,NA,NA,14,-234.742357747631,500.194392914616,7.50750501476693,0.000625301699515073
"1912",-0.584970667568425,"+",0.653611212961379,-0.4020885737223,NA,-0.4447585019809,-0.0363992570390385,"+",NA,"+",0.0692915290071643,-0.00767444263182293,NA,NA,15,-233.541121064367,500.199125245616,7.51223734576752,0.000623823881277165
"2674",0.0275690142360996,"+",NA,NA,NA,-0.627929014058644,0.0135614190892853,"+",NA,NA,0.0498618174053794,NA,0.0416365856732305,NA,12,-237.106478080293,500.200217307082,7.51332940723285,0.000623483347245702
"5968",-0.506248401361604,"+",0.832723147047389,-0.247564866306859,-0.439081827215438,NA,NA,"+",NA,"+",0.066278351318489,-0.00613401444751823,NA,-0.0306787481090309,15,-233.542281738074,500.201446593031,7.51455869318249,0.000623100245333908
"5842",-0.909587638579103,"+",NA,NA,NA,-0.605413215941956,NA,"+",0.0712369459817976,NA,0.0446671740504313,-0.00468560741067786,NA,0.138058811764181,13,-235.942830482592,500.218994298518,7.5321063986687,0.000617657168830525
"1862",0.00705520591235228,"+",NA,-0.138551101133926,NA,NA,NA,"+",NA,"+",0.0514712163445553,-0.00779309308504808,NA,NA,12,-237.123753838084,500.234768822664,7.54788092281512,0.000612804706345725
"6892",-1.67051565939946,"+",0.77184201918742,NA,-0.61830777947339,NA,0.181329979540192,"+",0.0969357433102411,NA,0.0537095982382456,NA,-0.103908283979528,0.139611518183011,15,-233.565094956242,500.247073029367,7.56018512951778,0.000609046241544365
"3792",-1.5682161466359,"+",0.785796070543777,-0.146513964908681,-0.514451240457073,NA,NA,"+",0.0844443408029916,NA,0.0582427121111,-0.00360217577476422,-0.0743446241678241,NA,15,-233.570554111277,500.257991339437,7.57110343958789,0.000605730422707741
"6760",-0.322428028111508,"+",0.675920732306593,-0.34247049957752,NA,NA,0.209189473638292,"+",NA,NA,0.0634897319982179,NA,-0.266584165193022,0.213189754645978,14,-234.775056317185,500.259790053725,7.57290215387616,0.000605185899621725
"5060",-2.60607488269795,"+",0.423855513960845,NA,NA,NA,NA,"+",0.137160420903306,"+",0.0629938611597169,NA,NA,0.0860638360197278,13,-235.970802427163,500.27493818766,7.58805028781069,0.000600619496043454
"5868",-1.9949651397209,"+",0.71985978058257,NA,-0.608599298335927,NA,0.146591008423548,"+",0.115576282201805,NA,0.0542933506174778,-0.00218442854561774,NA,0.104804137410915,15,-233.586177772712,500.289238662308,7.60235076245874,0.000596340241180937
"1776",-1.92582817305084,"+",0.745791196748516,-0.152208131291828,-0.54152055305401,NA,0.034884043008787,"+",0.106100520526284,NA,0.0575723218070572,-0.00350294543061185,NA,NA,15,-233.587906517644,500.292696152172,7.60580825232262,0.000595310211597021
"7768",-0.233075667832288,"+",0.611360159168516,-0.302880361751566,NA,-0.605697408578213,NA,"+",NA,NA,0.0618154266592526,-0.00538784888437615,-0.0561682984996881,0.150992245377041,15,-233.593557757668,500.303998632219,7.61711073237052,0.000591955458887223
"5840",-1.93077610901945,"+",0.748155040465941,-0.156248233164541,-0.520899703962706,NA,NA,"+",0.108236684058368,NA,0.057478307306387,-0.00360063400710639,NA,0.018727045877679,15,-233.596782021532,500.310447159947,7.62355926009775,0.00059004991193617
"2812",-1.42227132347336,"+",0.757311557462399,NA,-0.637209816969538,-0.267687136197543,0.0235511798936948,"+",0.0799532288152719,NA,0.0544972529032393,NA,-0.0430112850723374,NA,15,-233.599530149511,500.315943415906,7.62905551605695,0.000588430605313847
"1638",0.022360229357568,"+",NA,-0.129781443641645,NA,NA,0.0645851438112222,"+",NA,NA,0.0511351080467859,-0.00753216134122572,NA,NA,12,-237.164603856194,500.316468858884,7.62958095903502,0.000588276032254746
"1890",-0.0649801080590506,"+",NA,NA,NA,NA,0.0653798907287803,"+",NA,"+",0.0526949614370463,-0.00831092095280726,NA,NA,12,-237.166670555824,500.320602258145,7.63371435829617,0.000587061497867391
"5848",-0.536024002735694,"+",0.577604068407959,-0.313710007802232,NA,-0.622132213934285,NA,"+",0.0188838233115633,NA,0.0614238746878075,-0.00547693288837554,NA,0.150217617379533,15,-233.606534885751,500.329952888386,7.64306498853705,0.000584323206545123
"2788",-1.09620534385261,"+",0.547599676357007,NA,NA,NA,-0.00908035445728315,"+",0.045836769715126,NA,0.063754380918741,NA,-0.25655686442133,NA,13,-236.025699954989,500.384733243311,7.69784534346218,0.000568535688679731
"3794",-1.67968369348707,"+",NA,NA,NA,-0.512981514896633,NA,"+",0.102612669259992,NA,0.050877502395132,-0.00747737398854276,0.183210802175684,NA,13,-236.026408229339,500.386149792011,7.69926189216187,0.000568133152004495
"2688",-0.19797113221415,"+",0.814866362672268,-0.158325600144366,-0.524141354657254,-0.34026353939171,0.0114867218559474,"+",NA,NA,0.0580651752839748,NA,-0.108428723605427,NA,15,-233.634977789289,500.386838695462,7.69995079561306,0.000567937491259694
"1642",0.0745216693801917,"+",NA,NA,-0.0987912181706181,NA,0.0730804255615231,"+",NA,NA,0.0490982405911293,-0.00720194958160462,NA,NA,12,-237.200952251226,500.389165648949,7.70227774910018,0.000567277093450063
"5058",-2.7586225554811,"+",NA,NA,NA,NA,NA,"+",0.172505472169545,"+",0.0491201679836668,NA,NA,0.0682673250267153,12,-237.203079560156,500.393420266809,7.70653236695955,0.000566071602504002
"1866",0.041961274233707,"+",NA,NA,-0.0553658001248158,NA,NA,"+",NA,"+",0.050422219613384,-0.00793236150908479,NA,NA,12,-237.205287280183,500.397835706862,7.7109478070131,0.000564823253400265
"3654",0.0607707058640364,"+",NA,-0.126200529106455,NA,NA,NA,"+",NA,NA,0.0509606154074041,-0.00793219384974872,0.0219156212064467,NA,12,-237.214537968609,500.416337083715,7.72944918386611,0.000559622342558923
"5702",0.0864404101251682,"+",NA,-0.116912139351173,NA,NA,NA,"+",NA,NA,0.0503288087638697,-0.00765830522641915,NA,0.0136040435742723,12,-237.214763685513,500.416788517522,7.72990061767302,0.000559496040591435
"7884",-1.46161889315069,"+",0.787012195051881,NA,-0.568695949549277,NA,NA,"+",0.0815165742657965,NA,0.0565941972454607,-0.00343768184675728,-0.0954903980249475,0.0257438866806993,15,-233.650416870272,500.417716857428,7.73082895757898,0.000559236399604017
"5718",0.265577418939859,"+",NA,-0.089650230037429,NA,-0.689711522375656,NA,"+",NA,NA,0.0447211032361031,-0.00482567280756279,NA,0.135839143614676,13,-236.04285236549,500.419038064314,7.73215016446477,0.000558867088110699
"3820",-1.5239848899768,"+",0.778025362882669,NA,-0.593097285297536,NA,0.0320084495051199,"+",0.0832915208460513,NA,0.0567031655413602,-0.00342493483698193,-0.0801579079241513,NA,15,-233.651816192469,500.420515501821,7.7336276019721,0.000558454394962756
"1614",0.0807405955028838,"+",NA,-0.112684646827117,-0.0125667156616939,NA,NA,"+",NA,NA,0.0502863965870042,-0.00767687787704929,NA,NA,12,-237.218184519909,500.423630186315,7.7367422864661,0.00055758536720292
"6866",-1.59271479004683,"+",NA,NA,NA,-0.775577908379122,NA,"+",0.11146946664289,NA,0.0453466284934178,NA,0.145277249749003,0.189522962877625,13,-236.045427884926,500.424189103186,7.73730120333676,0.000557429567039488
"3906",-0.00327379812007984,"+",NA,NA,NA,NA,NA,"+",NA,"+",0.0518683013867371,-0.00839975590986683,-0.009184606498029,NA,12,-237.22126094211,500.429783030717,7.74289513086796,0.00055587263509471
"5954",-0.00247450384722372,"+",NA,NA,NA,NA,NA,"+",NA,"+",0.0519308395809206,-0.00844860539829496,NA,0.00365099732166933,12,-237.22177134804,500.430803842577,7.74391594272799,0.000555588986799468
"4822",-1.2574295911409,"+",NA,-0.162270277019044,NA,-0.643773886483869,NA,"+",0.0952557006951466,NA,0.0432365498848711,NA,NA,0.160830726012506,13,-236.071738496707,500.476810326747,7.7899224268981,0.000542954512889162
"7780",-0.321034068550337,"+",0.603175268607192,NA,NA,NA,0.109439815682173,"+",NA,NA,0.0638555208197258,-0.00676765255501356,-0.232682315661934,0.138010256285442,14,-234.885722814384,500.481123048123,7.79423514827442,0.000541784968555009
"3682",0.00533729778036934,"+",NA,NA,NA,NA,0.0563248613501565,"+",NA,NA,0.0517311642996942,-0.00823063526102507,0.00140001531939696,NA,12,-237.25164288144,500.490546909378,7.80365900952859,0.000539238120366526
"994",-2.79024564514867,"+",NA,NA,NA,NA,0.0634666893792269,"+",0.165056025759959,"+",0.0516101933245578,NA,NA,NA,12,-237.251690823094,500.490642792684,7.8037548928354,0.000539212269019139
"4840",-2.32126852500401,"+",0.500008483793755,-0.40369355894678,NA,NA,0.216254927604072,"+",0.124242190961263,NA,0.061207274931688,NA,NA,0.206074602273825,14,-234.892280135293,500.494237689941,7.80734979009196,0.000538243933193499
"5722",0.23548948378685,"+",NA,NA,0.0333444903285403,-0.70755513110922,NA,"+",NA,NA,0.0457902641772661,-0.00546943832553393,NA,0.146470514369367,13,-236.081045039219,500.495423411772,7.80853551192308,0.000537924923975864
"6864",-1.76338278015075,"+",0.80774043832029,-0.147671655839972,-0.573568129809426,NA,NA,"+",0.100917868771526,NA,0.0561087131113839,NA,-0.0971310817067488,0.0373080658112739,15,-233.690296087837,500.497475292557,7.81058739270759,0.000537373328069
"6084",-1.86346556061896,"+",0.501025543848561,NA,NA,NA,NA,"+",0.0837335690166069,"+",0.0667846851735279,-0.0090663664866937,NA,0.0301761295532183,14,-234.894509723033,500.49869686542,7.81180896557089,0.000537045207947344
"5970",0.244455000696263,"+",NA,NA,NA,-0.692711463346284,NA,"+",NA,"+",0.0452191431081407,-0.00527094720020719,NA,0.138143508524442,13,-236.085744759339,500.504822852012,7.817934952163,0.000535402758765251
"2800",-1.8497645683687,"+",0.794774912089292,-0.14426636248975,-0.609719865437501,NA,0.0454225413949482,"+",0.103313234181362,NA,0.0562449748242805,NA,-0.0753737036693878,NA,15,-233.694460721213,500.50580455931,7.8189166594608,0.000535140018856178
"5706",0.117523061651087,"+",NA,NA,-0.0646668328107054,NA,NA,"+",NA,NA,0.04913847267976,-0.00763535255134976,NA,0.0119555410273126,12,-237.263130543414,500.513522233324,7.826634333475,0.000533078979911624
"3658",0.104083691933007,"+",NA,NA,-0.0757885560692871,NA,NA,"+",NA,NA,0.0493792324873617,-0.00778559891240268,0.0167439065445513,NA,12,-237.263713159313,500.514687465123,7.82779956527418,0.00053276849007913
"7788",-0.177062919999554,"+",0.833892010304142,NA,-0.528740297720207,NA,0.133085784698146,"+",NA,NA,0.0578957551226453,-0.00295801907211687,-0.190501552230929,0.106224160752404,15,-233.703440365912,500.523763848707,7.83687594885839,0.000530356162433313
"6850",-2.69549553063844,"+",NA,NA,NA,NA,NA,"+",0.172528248918015,NA,0.0483886748173492,NA,0.0242280152198482,0.0822612422456644,12,-237.269585821003,500.526432788503,7.83954488865379,0.000529648890121251
"4040",-1.35605048943259,"+",0.743629037214189,-0.413280144413215,NA,NA,NA,"+",0.0424544131050407,"+",0.0711840693782168,-0.00694290678212167,-0.184964102414562,NA,15,-233.706721803574,500.530326724031,7.84343882418227,0.000528618684020286
"2778",-2.74674755098529,"+",NA,NA,-0.349744512209475,-0.473214453666838,NA,"+",0.182613360152806,NA,0.0419535134231352,NA,0.2531465923861,NA,13,-236.102196382982,500.537726099298,7.85083819944884,0.000526666573338822
"2020",-1.85418222098855,"+",0.501859536357574,NA,NA,NA,-0.00890940955820512,"+",0.0810001043480613,"+",0.0675045227124281,-0.0094064853675306,NA,NA,14,-234.914301854259,500.538281127873,7.85139322802434,0.000526520436118364
"7000",-0.385277756428918,"+",0.696212884739443,-0.402484762107529,NA,-0.56927511984156,NA,"+",NA,"+",0.0644986813894549,NA,-0.156962145277197,0.148153584322927,15,-233.712027774086,500.540938665054,7.85405076520544,0.000525821276913832
"7760",-0.223666834351634,"+",0.850911651903045,-0.139148878247162,-0.455720729328773,NA,NA,"+",NA,NA,0.0605740257580412,-0.00424344944994453,-0.174542134095631,0.0268742449075574,15,-233.716846727744,500.550576572371,7.86368867252156,0.000523293464146058
"6768",-0.175987654752346,"+",0.856698690803033,-0.127616777203602,-0.520244980976212,NA,0.179144328637515,"+",NA,NA,0.0576820567837302,NA,-0.209670837692898,0.142934671046067,15,-233.71984906601,500.556581248903,7.86969334905416,0.000521724716288405
"7746",0.0740560082108252,"+",NA,NA,NA,NA,NA,"+",NA,NA,0.0507313223479657,-0.00817501247727654,-0.00336053917193708,0.0191556295760999,12,-237.285178698853,500.557618544203,7.87073064435367,0.000521454195149123
"3696",-0.254804713258581,"+",0.84458166525993,-0.137245587053828,-0.47730525979305,NA,0.0227602279679488,"+",NA,NA,0.0607633719323883,-0.00430581578718641,-0.162217217643408,NA,15,-233.726856472605,500.570596062094,7.8837081622446,0.000518081558522187
"7876",-0.682830730369252,"+",0.594771596913463,NA,NA,NA,NA,"+",0.0225398968021706,NA,0.0642637169236769,-0.00764003666851268,-0.202874773415135,0.0727775851644494,14,-234.938555193723,500.5867878068,7.89989990695153,0.000513904168978546
"3010",-2.87546824390347,"+",NA,NA,NA,NA,NA,"+",0.173107812481947,"+",0.0511877862108754,NA,0.0174306918216651,NA,12,-237.300867708919,500.588996564334,7.90210866448501,0.000513336937403093
"996",-2.6591635311306,"+",0.407806631681532,NA,NA,NA,0.020636227622494,"+",0.132789748641485,"+",0.0649473250867412,NA,NA,NA,13,-236.134339356949,500.602012047231,7.91512414738236,0.000510007119885824
"8008",-0.660316990724219,"+",0.785547977479926,-0.395832462128656,NA,NA,NA,"+",NA,"+",0.0717946231489103,-0.00705857814776971,-0.234207902094676,0.0158135690762182,15,-233.743767599107,500.604418315097,7.91753041524851,0.000509393881991413
"6856",-1.39816875719225,"+",0.645728304668299,-0.379681921962582,NA,NA,NA,"+",0.0678252967183184,NA,0.063499194411957,NA,-0.198841189194426,0.0964879816037263,14,-234.949868195166,500.609413809687,7.92252590983765,0.000508123132467048
"3944",-0.677834359458718,"+",0.785350791429584,-0.399772687861264,NA,NA,-0.00637710299639934,"+",NA,"+",0.0721570085196341,-0.00723193963049801,-0.231023138886413,NA,15,-233.748970065307,500.614823247496,7.92793534764735,0.000506750659138645
"4826",-1.30141938561024,"+",NA,NA,-0.113867347653649,-0.610925531264221,NA,"+",0.101198725609659,NA,0.0411449726247595,NA,NA,0.150275830681029,13,-236.146679241333,500.626691816,7.93980391615094,0.000503752361855638
"7796",-0.148317010520117,"+",0.492686665690213,NA,NA,-0.734532971152297,0.254463189594122,"+",NA,NA,0.0570987258547199,-0.00369016589133551,-0.0728323058347604,0.335669269416237,15,-233.757135761676,500.631154640235,7.94426674038618,0.000502629535940686
"4714",0.184415535560085,"+",NA,NA,-0.198233486613998,NA,0.317029974559127,"+",NA,NA,0.0444466178369915,NA,NA,0.210955030148294,12,-237.327259061079,500.641779268654,7.95489136880508,0.000499966489646899
"3670",0.0324963043327089,"+",NA,-0.166439432685528,NA,-0.626192787700189,NA,"+",NA,NA,0.0504152982931239,-0.00731700826572953,0.164980857940514,NA,13,-236.157698181307,500.648729695948,7.96184179609872,0.000498232014859969
